Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,-38.0933837890625
FDU32,OUT049,-15.90345573425293
FDY27,OUT049,198.36331176757812
NCP54,OUT013,-196.02865600585938
NCZ41,OUT049,-38.0933837890625
DRL49,OUT013,166.8553924560547
FDI05,OUT018,43.025596618652344
FDY56,OUT045,20.999990463256836
DRC13,OUT013,173.04110717773438
NCV29,OUT017,-38.0933837890625
FDR24,OUT049,20.999990463256836
FDZ34,OUT018,36.839866638183594
FDP37,OUT035,-38.0933837890625
FDX08,OUT027,-15.90345573425293
FDS57,OUT045,14.649927139282227
NCG18,OUT049,-15.90345573425293
FDK25,OUT018,-1.1899316310882568
FDH53,OUT049,724.3195190429688
DRI59,OUT018,-56.86372375488281
FDA52,OUT046,43.025596618652344
FDT20,OUT010,29.129295349121094
FDE36,OUT019,20.999990463256836
FDI24,OUT017,-15.90345573425293
FDB28,OUT018,-38.0933837890625
FDV11,OUT017,-1.1899316310882568
FDP01,OUT046,-1.1899316310882568
FDD34,OUT027,223.92144775390625
FDJ50,OUT027,14.649927139282227
FDZ44,OUT013,-196.02865600585938
DRO59,OUT035,-56.86372375488281
DRB48,OUT045,20.835657119750977
FDR21,OUT018,14.649927139282227
NCE42,OUT010,171.86590576171875
FDO23,OUT046,-38.0933837890625
NCE30,OUT018,-15.90345573425293
FDQ22,OUT035,14.649927139282227
FDY01,OUT045,20.835657119750977
FDS08,OUT017,-15.90345573425293
FDG28,OUT018,43.025596618652344
FDQ51,OUT018,186.28924560546875
FDB05,OUT017,36.839866638183594
FDO56,OUT049,20.999990463256836
FDE02,OUT018,228.27420043945312
FDN45,OUT017,14.649927139282227
FDS09,OUT013,173.04110717773438
NCA54,OUT018,-15.90345573425293
FDP09,OUT010,59.6827392578125
FDC53,OUT045,230.412109375
NCM55,OUT017,36.839866638183594
FDL09,OUT018,20.835657119750977
FDA11,OUT019,-15.90345573425293
FDA50,OUT045,-38.0933837890625
FDC23,OUT017,235.05465698242188
FDE22,OUT049,14.649927139282227
FDD23,OUT046,43.025596618652344
NCA29,OUT049,-15.90345573425293
FDK38,OUT046,14.649927139282227
DRC13,OUT046,20.835657119750977
NCP43,OUT049,36.839866638183594
FDX28,OUT049,36.839866638183594
FDF08,OUT049,20.999990463256836
FDZ33,OUT046,14.649927139282227
FDD10,OUT049,20.835657119750977
FDO58,OUT017,14.649927139282227
FDI50,OUT017,20.835657119750977
FDO58,OUT045,14.649927139282227
FDX08,OUT013,-196.02865600585938
NCK17,OUT010,6.939356327056885
FDF39,OUT035,-37.92232131958008
FDU45,OUT010,65.86846923828125
NCJ18,OUT018,-15.90345573425293
DRC27,OUT019,-38.0933837890625
DRC25,OUT035,14.649927139282227
FDU59,OUT035,-38.0933837890625
FDU28,OUT035,115.02912902832031
NCP30,OUT046,-15.90345573425293
FDB39,OUT018,-38.0933837890625
FDE41,OUT013,139.28555297851562
DRH11,OUT010,-11.830907821655273
FDA58,OUT045,14.649927139282227
FDU50,OUT046,-1.1899316310882568
FDM34,OUT013,166.8553924560547
FDM44,OUT027,-15.90345573425293
FDR39,OUT045,-15.90345573425293
FDM25,OUT045,-1.1899316310882568
FDQ49,OUT049,-1.1899316310882568
DRH25,OUT018,150.45950317382812
FDM09,OUT027,20.835657119750977
FDL44,OUT019,-15.90345573425293
NCR42,OUT018,-15.90345573425293
DRL59,OUT046,-63.06264114379883
FDX43,OUT013,-196.02865600585938
DRK47,OUT010,-11.830907821655273
FDU48,OUT018,-15.90345573425293
FDY12,OUT045,20.999990463256836
NCN43,OUT018,230.412109375
NCM55,OUT018,36.839866638183594
FDQ21,OUT027,228.27420043945312
FDX13,OUT035,14.649927139282227
NCK30,OUT027,-15.90345573425293
FDG20,OUT049,20.999990463256836
DRG27,OUT017,-38.0933837890625
FDY14,OUT018,-38.0933837890625
FDP59,OUT035,-1.1899316310882568
FDU60,OUT017,180.71298217773438
NCC18,OUT019,-15.90345573425293
DRJ39,OUT017,-38.0933837890625
FDS07,OUT049,-15.90345573425293
FDM08,OUT027,20.999990463256836
FDP51,OUT045,20.999990463256836
FDU16,OUT035,43.025596618652344
FDH12,OUT013,-196.02865600585938
DRE48,OUT010,59.6827392578125
NCL42,OUT027,-15.90345573425293
FDR21,OUT045,14.649927139282227
NCW29,OUT035,-38.0933837890625
FDO11,OUT013,-125.3696060180664
NCM31,OUT049,36.839866638183594
FDV35,OUT019,-38.0933837890625
FDF58,OUT017,293.1511535644531
NCE43,OUT049,-15.90345573425293
FDA02,OUT035,-1.1899316310882568
DRL37,OUT010,59.6827392578125
FDR24,OUT018,20.999990463256836
FDW59,OUT049,-14.66291618347168
FDS22,OUT049,20.835657119750977
FDW24,OUT017,-15.90345573425293
FDU24,OUT035,20.999990463256836
FDA21,OUT027,14.649927139282227
FDH58,OUT027,14.649927139282227
FDW36,OUT018,-15.90345573425293
FDI45,OUT027,-15.90345573425293
FDU01,OUT018,112.89124298095703
FDF35,OUT027,36.839866638183594
FDU43,OUT019,20.999990463256836
FDE24,OUT019,-15.90345573425293
FDK50,OUT049,14.649927139282227
FDG31,OUT045,-15.90345573425293
FDC60,OUT045,20.999990463256836
FDL36,OUT013,-196.02865600585938
FDP21,OUT013,173.04110717773438
FDW16,OUT045,43.025596618652344
FDX02,OUT017,-38.0933837890625
FDQ58,OUT027,119.25141906738281
FDT51,OUT046,115.83599853515625
FDD59,OUT049,43.025596618652344
NCM42,OUT018,-15.90345573425293
FDA57,OUT018,14.649927139282227
FDZ48,OUT035,200.501220703125
FDE46,OUT045,223.92144775390625
NCZ30,OUT019,-15.90345573425293
FDB56,OUT017,20.999990463256836
FDA25,OUT027,20.835657119750977
FDD20,OUT013,41.97273254394531
FDL25,OUT013,-125.3696060180664
NCO18,OUT049,-15.90345573425293
FDJ45,OUT017,-15.90345573425293
FDR12,OUT035,20.999990463256836
NCF19,OUT010,29.129295349121094
FDK25,OUT046,-1.1899316310882568
NCR17,OUT046,-38.0933837890625
FDC52,OUT046,113.69811248779297
NCA54,OUT017,-15.90345573425293
FDR45,OUT010,59.6827392578125
NCM19,OUT049,36.839866638183594
FDF39,OUT027,-145.19805908203125
FDX23,OUT049,-15.90345573425293
FDD58,OUT027,14.649927139282227
FDX28,OUT013,133.09982299804688
NCD31,OUT013,-66.086181640625
FDU57,OUT018,20.835657119750977
FDI27,OUT046,-1.1899316310882568
NCM42,OUT046,-15.90345573425293
FDD32,OUT027,20.999990463256836
FDI34,OUT013,173.04110717773438
NCM29,OUT049,91.3023681640625
FDG46,OUT018,20.835657119750977
DRC01,OUT010,65.86846923828125
FDB15,OUT027,-38.0933837890625
NCA17,OUT027,-38.0933837890625
FDF10,OUT046,20.835657119750977
FDR26,OUT027,-38.0933837890625
FDI02,OUT049,20.835657119750977
NCM54,OUT010,29.129295349121094
FDF14,OUT013,166.8553924560547
FDJ33,OUT010,65.86846923828125
FDM20,OUT035,-15.90345573425293
FDC03,OUT027,-1.1899316310882568
NCX05,OUT046,-38.0933837890625
NCM41,OUT027,-38.0933837890625
NCU29,OUT010,6.939356327056885
FDQ59,OUT017,-1.1899316310882568
FDH46,OUT010,65.86846923828125
FDH09,OUT013,-196.02865600585938
NCD06,OUT045,-15.90345573425293
FDC15,OUT035,-38.0933837890625
DRD37,OUT027,338.2281188964844
FDT28,OUT027,36.839866638183594
FDR28,OUT027,43.025596618652344
FDT38,OUT017,-38.0933837890625
FDV34,OUT027,112.89124298095703
FDY52,OUT035,230.412109375
FDB34,OUT013,166.8553924560547
DRL23,OUT018,202.67771911621094
DRB24,OUT046,329.7107238769531
FDJ50,OUT046,14.649927139282227
FDQ49,OUT035,-1.1899316310882568
FDP20,OUT035,-15.90345573425293
FDV19,OUT027,20.999990463256836
NCR54,OUT045,-15.90345573425293
FDO09,OUT010,65.86846923828125
FDS57,OUT018,14.649927139282227
FDN10,OUT049,14.649927139282227
FDV23,OUT049,-38.0933837890625
FDY28,OUT049,43.025596618652344
DRG51,OUT013,39.83484649658203
FDD45,OUT019,-15.90345573425293
NCL18,OUT027,-15.90345573425293
NCM29,OUT013,144.05258178710938
FDF17,OUT027,36.839866638183594
FDE22,OUT017,14.649927139282227
FDQ22,OUT017,14.649927139282227
FDS01,OUT013,570.4452514648438
FDW35,OUT027,198.36331176757812
FDJ33,OUT046,20.835657119750977
NCF54,OUT035,-15.90345573425293
FDE09,OUT013,-196.02865600585938
NCE06,OUT045,-15.90345573425293
DRH49,OUT049,14.649927139282227
FDY43,OUT045,-15.90345573425293
NCT05,OUT017,-163.29922485351562
FDZ34,OUT045,36.839866638183594
FDL38,OUT017,5.835503578186035
FDZ31,OUT017,20.999990463256836
FDR14,OUT035,-38.0933837890625
NCN54,OUT049,-22.10236930847168
NCC42,OUT027,-38.0933837890625
FDK08,OUT017,180.71298217773438
FDP59,OUT013,-125.3696060180664
FDV22,OUT035,112.89124298095703
FDD33,OUT035,-15.90345573425293
DRE60,OUT027,14.649927139282227
FDK52,OUT046,36.839866638183594
FDA02,OUT017,-1.1899316310882568
FDM56,OUT049,-15.90345573425293
FDE57,OUT035,-15.90345573425293
FDM32,OUT045,7.527013301849365
NCQ30,OUT027,-15.90345573425293
FDQ27,OUT027,115.83599853515625
FDT60,OUT027,-15.90345573425293
FDU43,OUT049,20.999990463256836
NCO55,OUT035,36.839866638183594
FDG02,OUT045,228.27420043945312
FDJ28,OUT013,133.09982299804688
FDP40,OUT045,43.025596618652344
FDJ38,OUT045,20.835657119750977
NCC54,OUT017,-38.0933837890625
NCZ41,OUT046,-38.0933837890625
FDK38,OUT019,228.27420043945312
FDU52,OUT013,133.09982299804688
FDC40,OUT046,-1.1899316310882568
NCR30,OUT017,-15.90345573425293
NCN18,OUT017,-15.90345573425293
FDB50,OUT035,14.649927139282227
FDG04,OUT013,156.44354248046875
FDR26,OUT035,-38.0933837890625
NCT17,OUT018,-38.0933837890625
FDX35,OUT027,-1.1899316310882568
FDS12,OUT046,-15.90345573425293
NCZ29,OUT027,-38.0933837890625
FDB38,OUT010,65.86846923828125
FDP12,OUT013,-159.12518310546875
FDP22,OUT046,20.835657119750977
FDS26,OUT018,-38.0933837890625
FDR52,OUT046,43.025596618652344
DRJ13,OUT046,14.649927139282227
FDU48,OUT027,-15.90345573425293
FDE29,OUT035,36.839866638183594
NCT29,OUT049,-38.0933837890625
DRK37,OUT018,14.649927139282227
FDK55,OUT046,-15.90345573425293
FDR07,OUT046,-15.90345573425293
FDO21,OUT027,112.89124298095703
FDK46,OUT049,14.649927139282227
FDB12,OUT045,20.999990463256836
FDT31,OUT027,200.501220703125
FDJ33,OUT045,20.835657119750977
FDC26,OUT027,14.649927139282227
NCQ02,OUT045,200.501220703125
FDP08,OUT010,66.03279113769531
FDB11,OUT027,36.839866638183594
FDV55,OUT013,-196.02865600585938
FDW20,OUT049,-15.90345573425293
NCJ18,OUT019,-15.90345573425293
FDC41,OUT018,36.839866638183594
FDE14,OUT027,20.835657119750977
FDG35,OUT013,41.060569763183594
FDF45,OUT035,115.83599853515625
FDS19,OUT027,20.999990463256836
FDS58,OUT019,20.835657119750977
FDA26,OUT017,-1.1899316310882568
FDM32,OUT049,7.527013301849365
FDL45,OUT046,14.649927139282227
FDZ55,OUT049,-15.90345573425293
FDY37,OUT049,20.835657119750977
FDO46,OUT046,181.4675750732422
FDQ60,OUT046,20.999990463256836
FDA19,OUT018,-15.90345573425293
FDL15,OUT046,-15.90345573425293
FDM10,OUT018,14.649927139282227
NCL05,OUT017,-38.0933837890625
DRK49,OUT010,59.6827392578125
NCE18,OUT027,-22.10236930847168
FDG40,OUT049,36.839866638183594
DRI59,OUT045,-56.86372375488281
FDK28,OUT035,36.839866638183594
NCD06,OUT019,-15.90345573425293
FDO11,OUT019,-1.1899316310882568
FDK27,OUT046,200.501220703125
FDT43,OUT027,-15.054925918579102
FDD38,OUT018,112.89124298095703
FDA16,OUT049,36.839866638183594
FDL14,OUT027,20.835657119750977
NCM17,OUT049,-38.0933837890625
FDD20,OUT045,7.527013301849365
FDA40,OUT045,115.02912902832031
FDL43,OUT045,-15.90345573425293
FDV15,OUT045,-15.90345573425293
FDE52,OUT046,-1.1899316310882568
NCL17,OUT010,6.939356327056885
NCJ31,OUT045,36.839866638183594
FDR60,OUT045,-15.90345573425293
NCA18,OUT035,-15.90345573425293
FDS21,OUT027,44.26612854003906
FDW09,OUT035,20.835657119750977
FDL26,OUT035,228.27420043945312
FDS47,OUT018,-38.0933837890625
FDC39,OUT046,-38.0933837890625
FDT51,OUT035,115.83599853515625
FDK40,OUT035,36.839866638183594
NCG19,OUT045,-15.90345573425293
FDZ07,OUT046,20.999990463256836
FDF08,OUT027,20.999990463256836
FDO04,OUT013,133.09982299804688
FDK41,OUT018,36.839866638183594
FDP15,OUT049,-15.90345573425293
NCD43,OUT018,192.34982299804688
NCP18,OUT013,-196.02865600585938
FDZ51,OUT046,115.83599853515625
DRH13,OUT035,14.649927139282227
FDF38,OUT045,20.835657119750977
NCI43,OUT045,-15.90345573425293
FDM38,OUT027,20.835657119750977
FDS03,OUT013,-196.02865600585938
DRJ47,OUT017,-56.86372375488281
FDT50,OUT010,43.842864990234375
FDV02,OUT046,-38.0933837890625
NCG18,OUT017,-15.90345573425293
FDW52,OUT046,43.025596618652344
FDS40,OUT035,193.9040069580078
FDN31,OUT017,-15.90345573425293
FDA37,OUT045,20.835657119750977
FDA15,OUT046,135.9114532470703
FDL39,OUT046,-1.1899316310882568
FDJ53,OUT045,36.839866638183594
FDX22,OUT013,173.04110717773438
NCZ42,OUT045,200.501220703125
FDD56,OUT027,20.999990463256836
FDD40,OUT017,196.34947204589844
FDS50,OUT013,-162.2730712890625
NCN14,OUT013,156.44354248046875
FDT15,OUT013,-159.12518310546875
NCS18,OUT027,-15.90345573425293
NCO26,OUT010,29.129295349121094
FDF58,OUT018,228.27420043945312
NCB19,OUT013,-196.02865600585938
FDH26,OUT017,20.835657119750977
DRB24,OUT027,-17.211870193481445
FDA49,OUT018,14.649927139282227
FDB32,OUT045,-15.90345573425293
FDI36,OUT017,180.71298217773438
NCA17,OUT010,6.939356327056885
FDH22,OUT013,166.8553924560547
NCM26,OUT018,230.412109375
FDT15,OUT027,20.999990463256836
FDB16,OUT018,-38.0933837890625
NCP54,OUT027,-15.90345573425293
FDJ36,OUT013,-159.12518310546875
FDO28,OUT045,36.839866638183594
FDU09,OUT013,173.04110717773438
FDF29,OUT017,57.594791412353516
FDY08,OUT013,-159.12518310546875
DRJ59,OUT018,-83.7185287475586
FDT23,OUT027,-1.1899316310882568
FDU15,OUT018,20.999990463256836
FDT47,OUT013,-125.3696060180664
FDI53,OUT019,115.02912902832031
FDR59,OUT018,-1.1899316310882568
FDD53,OUT035,36.839866638183594
FDY51,OUT017,-15.90345573425293
FDT04,OUT049,36.839866638183594
FDU51,OUT049,20.999990463256836
FDG14,OUT035,20.835657119750977
NCU06,OUT045,-15.90345573425293
DRG25,OUT046,187.5396270751953
DRH49,OUT035,14.649927139282227
FDN15,OUT035,148.88966369628906
FDL43,OUT018,-15.90345573425293
NCT18,OUT049,-15.90345573425293
NCB31,OUT013,-196.02865600585938
FDK57,OUT035,14.649927139282227
FDY04,OUT019,43.025596618652344
NCP54,OUT046,-15.90345573425293
FDF41,OUT013,133.09982299804688
FDM01,OUT045,113.69811248779297
FDW03,OUT045,20.999990463256836
FDF28,OUT045,43.025596618652344
FDY37,OUT017,20.835657119750977
FDQ03,OUT017,20.999990463256836
FDP51,OUT027,20.999990463256836
FDJ40,OUT017,43.025596618652344
FDC32,OUT049,-15.90345573425293
DRI49,OUT027,14.649927139282227
NCW54,OUT017,-15.90345573425293
FDF09,OUT017,265.37823486328125
FDP45,OUT018,20.835657119750977
DRJ23,OUT018,-56.86372375488281
FDS59,OUT017,-1.1899316310882568
FDY08,OUT046,20.999990463256836
FDX16,OUT049,36.839866638183594
FDY16,OUT018,43.025596618652344
FDK32,OUT035,115.83599853515625
FDQ22,OUT013,166.8553924560547
NCC31,OUT018,-183.56304931640625
FDG58,OUT049,20.835657119750977
DRF48,OUT013,166.8553924560547
DRH36,OUT049,14.649927139282227
NCR30,OUT035,-15.90345573425293
FDB03,OUT019,-1.1899316310882568
FDZ28,OUT027,43.025596618652344
FDR35,OUT017,101.67120361328125
DRD15,OUT027,-38.0933837890625
FDJ33,OUT019,20.835657119750977
FDA56,OUT010,105.80699920654297
FDP56,OUT046,-15.90345573425293
NCT30,OUT046,-15.90345573425293
FDK15,OUT017,-15.90345573425293
FDH44,OUT018,115.83599853515625
FDV01,OUT013,173.04110717773438
DRG03,OUT017,-38.0933837890625
FDG50,OUT027,119.25141906738281
FDR16,OUT010,88.05841064453125
FDZ60,OUT046,-15.90345573425293
DRG03,OUT045,-38.0933837890625
FDS56,OUT018,20.999990463256836
FDU33,OUT045,20.835657119750977
DRD27,OUT035,-38.0933837890625
FDW22,OUT046,112.89124298095703
DRA24,OUT045,20.835657119750977
FDF38,OUT049,20.835657119750977
FDX48,OUT013,-159.12518310546875
FDS58,OUT018,3.0206785202026367
FDC32,OUT046,-15.90345573425293
NCQ29,OUT045,-38.0933837890625
DRK39,OUT018,-38.0933837890625
NCS38,OUT017,-15.90345573425293
DRO47,OUT013,95.34175872802734
DRG27,OUT027,-38.0933837890625
FDC57,OUT027,20.999990463256836
FDS55,OUT046,-15.90345573425293
NCJ06,OUT018,-15.90345573425293
FDO01,OUT019,-1.1899316310882568
NCM55,OUT045,36.839866638183594
FDC52,OUT049,113.69811248779297
FDQ15,OUT045,20.999990463256836
NCT30,OUT027,-15.90345573425293
NCR42,OUT027,-15.90345573425293
FDD28,OUT035,230.412109375
FDQ34,OUT049,14.649927139282227
FDZ12,OUT027,-15.90345573425293
DRE13,OUT019,14.649927139282227
NCN07,OUT019,36.839866638183594
FDM28,OUT035,36.839866638183594
FDI10,OUT017,20.835657119750977
FDQ25,OUT013,173.04110717773438
FDA38,OUT010,6.939356327056885
DRI13,OUT049,29.436321258544922
FDY20,OUT027,20.999990463256836
NCZ53,OUT035,-38.0933837890625
NCM31,OUT013,133.09982299804688
DRB01,OUT017,14.649927139282227
DRF37,OUT046,14.649927139282227
NCF42,OUT049,-15.90345573425293
FDF16,OUT018,36.839866638183594
FDB41,OUT013,139.28555297851562
FDR34,OUT013,201.10389709472656
FDR15,OUT018,20.999990463256836
NCV42,OUT019,-15.90345573425293
FDW51,OUT035,20.999990463256836
FDU36,OUT017,-15.90345573425293
FDX60,OUT049,-15.90345573425293
FDY03,OUT035,20.999990463256836
FDW55,OUT045,20.999990463256836
FDT01,OUT010,65.86846923828125
FDG58,OUT013,173.04110717773438
FDK21,OUT017,293.1511535644531
NCS41,OUT019,-38.0933837890625
FDS10,OUT045,14.649927139282227
NCT53,OUT046,-38.0933837890625
FDJ28,OUT018,36.839866638183594
FDX44,OUT045,-15.90345573425293
FDT20,OUT018,-15.90345573425293
FDO44,OUT017,-15.90345573425293
NCX17,OUT049,-38.0933837890625
FDY01,OUT017,20.835657119750977
FDJ12,OUT027,20.999990463256836
DRK35,OUT018,-56.86372375488281
FDD47,OUT019,43.025596618652344
NCM53,OUT035,-38.0933837890625
FDO45,OUT013,173.04110717773438
NCM42,OUT010,29.129295349121094
FDE04,OUT046,115.02912902832031
NCI30,OUT027,-15.90345573425293
FDZ19,OUT013,-196.02865600585938
FDW57,OUT013,173.04110717773438
FDA25,OUT013,38.92267608642578
FDT22,OUT046,14.649927139282227
FDP51,OUT013,-159.12518310546875
FDD48,OUT027,-15.90345573425293
FDY39,OUT035,20.999990463256836
FDO48,OUT010,66.03279113769531
FDD23,OUT027,43.025596618652344
DRN35,OUT027,-56.86372375488281
FDT01,OUT035,20.835657119750977
FDC20,OUT010,29.129295349121094
DRJ35,OUT035,-56.86372375488281
FDB32,OUT046,-15.90345573425293
FDL24,OUT046,20.999990463256836
NCV42,OUT035,-15.90345573425293
FDZ46,OUT046,14.649927139282227
FDC15,OUT013,-162.2730712890625
FDD08,OUT019,-15.90345573425293
FDY50,OUT049,198.36331176757812
FDD36,OUT013,-202.22756958007812
FDG57,OUT027,-15.90345573425293
FDL21,OUT018,112.89124298095703
FDN16,OUT027,43.025596618652344
FDJ09,OUT027,14.649927139282227
FDS01,OUT010,59.6827392578125
FDV33,OUT017,20.835657119750977
DRE12,OUT017,14.649927139282227
FDR07,OUT013,-196.02865600585938
FDP48,OUT010,66.03279113769531
NCB55,OUT035,-15.90345573425293
FDQ08,OUT013,304.6329650878906
FDR34,OUT035,439.7080383300781
FDO33,OUT046,14.649927139282227
FDP13,OUT045,20.835657119750977
FDX12,OUT049,115.83599853515625
NCT06,OUT049,-15.90345573425293
FDR16,OUT019,115.02912902832031
FDE36,OUT046,20.999990463256836
FDZ36,OUT049,20.999990463256836
FDV13,OUT045,20.835657119750977
NCZ17,OUT035,-38.0933837890625
FDU56,OUT045,-15.90345573425293
FDM09,OUT035,20.835657119750977
FDV02,OUT017,-38.0933837890625
FDS34,OUT018,20.835657119750977
FDA11,OUT049,-15.90345573425293
FDP09,OUT017,14.649927139282227
FDB29,OUT027,43.025596618652344
FDT19,OUT017,180.71298217773438
DRH15,OUT017,-38.0933837890625
FDY38,OUT046,-1.1899316310882568
FDF14,OUT027,14.649927139282227
FDN48,OUT010,29.129295349121094
FDQ12,OUT013,-196.02865600585938
NCJ43,OUT045,-15.90345573425293
FDE17,OUT019,43.025596618652344
FDB05,OUT035,36.839866638183594
FDH10,OUT045,14.649927139282227
NCR06,OUT017,265.37823486328125
FDU32,OUT018,-15.90345573425293
FDD56,OUT049,20.999990463256836
FDO36,OUT018,-15.90345573425293
FDH16,OUT010,81.87271118164062
FDX10,OUT018,20.835657119750977
FDZ37,OUT017,267.7107849121094
FDU31,OUT010,66.03279113769531
DRC49,OUT049,14.649927139282227
FDL15,OUT045,-15.90345573425293
FDN32,OUT019,200.501220703125
DRH59,OUT027,-56.86372375488281
NCU29,OUT049,-38.0933837890625
FDR37,OUT019,113.69811248779297
FDS14,OUT018,-38.0933837890625
FDU02,OUT027,-38.0933837890625
FDJ08,OUT035,-15.90345573425293
NCZ06,OUT045,-15.90345573425293
FDO31,OUT049,20.999990463256836
FDH31,OUT018,21.8485164642334
FDS58,OUT017,3.0206785202026367
NCA53,OUT027,198.36331176757812
FDF50,OUT046,228.27420043945312
NCW42,OUT049,-15.90345573425293
NCQ17,OUT045,-38.0933837890625
FDK51,OUT018,198.36331176757812
NCW41,OUT010,6.939356327056885
NCR29,OUT017,-38.0933837890625
FDB08,OUT019,-15.90345573425293
FDA40,OUT027,43.025596618652344
FDL14,OUT018,20.835657119750977
FDB47,OUT046,14.649927139282227
FDO03,OUT035,20.999990463256836
DRK13,OUT019,14.649927139282227
FDX13,OUT010,59.6827392578125
FDF52,OUT046,36.839866638183594
FDT11,OUT013,-125.3696060180664
FDB08,OUT013,41.97273254394531
FDQ28,OUT018,115.02912902832031
FDD29,OUT045,144.73477172851562
NCQ29,OUT027,-38.0933837890625
NCO02,OUT013,133.09982299804688
FDR56,OUT010,66.03279113769531
NCM54,OUT049,-15.90345573425293
FDP51,OUT035,20.999990463256836
FDT38,OUT013,-162.2730712890625
FDZ20,OUT018,-15.90345573425293
FDJ53,OUT013,133.09982299804688
FDX13,OUT049,14.649927139282227
FDP58,OUT035,14.649927139282227
NCK31,OUT019,36.839866638183594
FDA35,OUT018,20.999990463256836
FDV37,OUT018,20.835657119750977
NCO07,OUT027,230.412109375
FDA20,OUT045,-15.90345573425293
FDZ59,OUT035,20.999990463256836
NCY17,OUT017,-38.0933837890625
FDQ28,OUT035,43.025596618652344
FDV35,OUT017,-38.0933837890625
FDQ36,OUT013,-159.12518310546875
FDD34,OUT018,199.68096923828125
FDK51,OUT045,198.36331176757812
FDV31,OUT035,-15.90345573425293
FDR04,OUT035,36.839866638183594
FDR14,OUT049,-38.0933837890625
DRC36,OUT010,65.86846923828125
FDE39,OUT019,-38.0933837890625
FDP57,OUT049,14.649927139282227
FDE57,OUT046,-15.90345573425293
NCN18,OUT046,-15.90345573425293
NCQ05,OUT018,-38.0933837890625
FDW47,OUT035,-38.0933837890625
FDV46,OUT035,228.27420043945312
NCP29,OUT045,-38.0933837890625
FDE09,OUT018,-15.90345573425293
NCU06,OUT027,-15.90345573425293
FDT19,OUT010,66.03279113769531
DRF15,OUT017,-38.0933837890625
